"fdc_id","data_type","description","food_category_id","publication_date"
"343084","survey_fndds_food","Corn, yellow, canned, low sodium, made with oil","","2019-04-01"
"343085","survey_fndds_food","Corn, yellow, canned, low sodium, made with butter","","2019-04-01"
"343086","survey_fndds_food","Corn, yellow, canned, low sodium, made with margarine","","2019-04-01"
"343087","survey_fndds_food","Cucumber, cooked, NS as to fat added in cooking","","2019-04-01"
"343088","survey_fndds_food","Cucumber, cooked, fat not added in cooking","","2019-04-01"
"343089","survey_fndds_food","Cucumber, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343090","survey_fndds_food","Cucumber, cooked, made with oil","","2019-04-01"
"343091","survey_fndds_food","Cucumber, cooked, made with butter","","2019-04-01"
"343092","survey_fndds_food","Cucumber, cooked, made with margarine","","2019-04-01"
"343093","survey_fndds_food","Eggplant, cooked, NS as to fat added in cooking","","2019-04-01"
"343094","survey_fndds_food","Eggplant, cooked, fat not added in cooking","","2019-04-01"
"343095","survey_fndds_food","Eggplant, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343096","survey_fndds_food","Eggplant, cooked, made with oil","","2019-04-01"
"343097","survey_fndds_food","Eggplant, cooked, made with butter","","2019-04-01"
"343098","survey_fndds_food","Eggplant, cooked, made with margarine","","2019-04-01"
"343099","survey_fndds_food","Flowers or blossoms of sesbania, squash, or lily, NS as to fat added in cooking","","2019-04-01"
"343100","survey_fndds_food","Flowers or blossoms of sesbania, squash, or lily, fat not added in cooking","","2019-04-01"
"343101","survey_fndds_food","Flowers or blossoms of sesbania, squash, or lily, fat added in cooking","","2019-04-01"
"343106","survey_fndds_food","Kohlrabi, cooked, NS as to fat added in cooking","","2019-04-01"
"343107","survey_fndds_food","Kohlrabi, cooked, fat not added in cooking","","2019-04-01"
"343108","survey_fndds_food","Kohlrabi, cooked, fat added in cooking","","2019-04-01"
"343110","survey_fndds_food","Lotus root, cooked, NS as to fat added in cooking","","2019-04-01"
"343111","survey_fndds_food","Lotus root, cooked, fat not added in cooking","","2019-04-01"
"343112","survey_fndds_food","Lotus root, cooked, fat added in cooking","","2019-04-01"
"343113","survey_fndds_food","Mushrooms, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343114","survey_fndds_food","Mushrooms, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343115","survey_fndds_food","Mushrooms, cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343116","survey_fndds_food","Mushrooms, cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343117","survey_fndds_food","Mushrooms, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343118","survey_fndds_food","Mushrooms, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343119","survey_fndds_food","Mushrooms, cooked, from frozen, fat not added in cooking","","2019-04-01"
"343120","survey_fndds_food","Mushrooms, cooked, from canned, fat not added in cooking","","2019-04-01"
"343121","survey_fndds_food","Mushrooms, cooked, NS as to form, fat added in cooking, NS asa to type of fat","","2019-04-01"
"343122","survey_fndds_food","Mushrooms, cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343123","survey_fndds_food","Mushrooms, cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343124","survey_fndds_food","Mushrooms, cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343125","survey_fndds_food","Mushrooms, cooked, NS as to form, made with oil","","2019-04-01"
"343126","survey_fndds_food","Mushrooms, cooked, NS as to form, made with butter","","2019-04-01"
"343127","survey_fndds_food","Mushrooms, cooked, NS as to form, made with margarine","","2019-04-01"
"343128","survey_fndds_food","Mushrooms, cooked, from fresh, made with oil","","2019-04-01"
"343129","survey_fndds_food","Mushrooms, cooked, from fresh, made with butter","","2019-04-01"
"343130","survey_fndds_food","Mushrooms, cooked, from fresh, made with margarine","","2019-04-01"
"343131","survey_fndds_food","Mushrooms, cooked, from frozen, made with oil","","2019-04-01"
"343132","survey_fndds_food","Mushrooms, cooked, from frozen, made with butter","","2019-04-01"
"343133","survey_fndds_food","Mushrooms, cooked, from frozen, made with margarine","","2019-04-01"
"343134","survey_fndds_food","Mushrooms, cooked, from canned, made with oil","","2019-04-01"
"343135","survey_fndds_food","Mushrooms, cooked, from canned, made with butter","","2019-04-01"
"343136","survey_fndds_food","Mushrooms, cooked, from canned, made with margarine","","2019-04-01"
"343137","survey_fndds_food","Mushroom, Asian, cooked, from dried","","2019-04-01"
"343138","survey_fndds_food","Okra, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343139","survey_fndds_food","Okra, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343140","survey_fndds_food","Okra, cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343141","survey_fndds_food","Okra, cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343142","survey_fndds_food","Okra, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343143","survey_fndds_food","Okra, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343144","survey_fndds_food","Okra, cooked, from frozen, fat not added in cooking","","2019-04-01"
"343145","survey_fndds_food","Okra, cooked, from canned, fat not added in cooking","","2019-04-01"
"343146","survey_fndds_food","Okra, cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343147","survey_fndds_food","Okra, cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343148","survey_fndds_food","Okra, cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343149","survey_fndds_food","Okra, cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343150","survey_fndds_food","Okra, cooked, NS as to form, made with oil","","2019-04-01"
"343151","survey_fndds_food","Okra, cooked, NS as to form, made with butter","","2019-04-01"
"343152","survey_fndds_food","Okra, cooked, NS as to form, made with margarine","","2019-04-01"
"343153","survey_fndds_food","Okra, cooked, from fresh, made with oil","","2019-04-01"
"343154","survey_fndds_food","Okra, cooked, from fresh, made with butter","","2019-04-01"
"343155","survey_fndds_food","Okra, cooked, from fresh, made with margarine","","2019-04-01"
"343156","survey_fndds_food","Okra, cooked, from frozen, made with oil","","2019-04-01"
"343157","survey_fndds_food","Okra, cooked, from frozen, made with butter","","2019-04-01"
"343158","survey_fndds_food","Okra, cooked, from frozen, made with margarine","","2019-04-01"
"343159","survey_fndds_food","Okra, cooked, from canned, made with oil","","2019-04-01"
"343160","survey_fndds_food","Okra, cooked, from canned, made with butter","","2019-04-01"
"343161","survey_fndds_food","Okra, cooked, from canned, made with margarine","","2019-04-01"
"343165","survey_fndds_food","Luffa (Chinese okra), cooked, NS as to fat added in cooking","","2019-04-01"
"343166","survey_fndds_food","Luffa (Chinese okra), cooked, fat not added in cooking","","2019-04-01"
"343167","survey_fndds_food","Luffa (Chinese okra), cooked, fat added in cooking","","2019-04-01"
"343175","survey_fndds_food","Onions, cooked, NS as to form, made with butter","","2019-04-01"
"343176","survey_fndds_food","Onions, cooked, NS as to form, made with margarine","","2019-04-01"
"343177","survey_fndds_food","Onions, cooked, from fresh, made with oil","","2019-04-01"
"343178","survey_fndds_food","Onions, cooked, from fresh, made with butter","","2019-04-01"
"343179","survey_fndds_food","Onions, cooked, from fresh, made with margarine","","2019-04-01"
"343180","survey_fndds_food","Onions, cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343181","survey_fndds_food","Onions, cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343182","survey_fndds_food","Onions, cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343183","survey_fndds_food","Onions, cooked, from frozen, made with oil","","2019-04-01"
"343184","survey_fndds_food","Onions, cooked, from frozen, made with butter","","2019-04-01"
"343185","survey_fndds_food","Onions, cooked, from frozen, made with margarine","","2019-04-01"
"343186","survey_fndds_food","Onions, pearl, cooked, NS as to form","","2019-04-01"
"343187","survey_fndds_food","Onions, pearl, cooked, from fresh","","2019-04-01"
"343188","survey_fndds_food","Onions, pearl, cooked, from frozen","","2019-04-01"
"343189","survey_fndds_food","Onions, pearl, cooked, from canned","","2019-04-01"
"343190","survey_fndds_food","Onions, green, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343191","survey_fndds_food","Onions, green, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343192","survey_fndds_food","Onions, green, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343193","survey_fndds_food","Onions, green, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343194","survey_fndds_food","Onions, green, cooked, NS as to form, fat added in cooking","","2019-04-01"
"343195","survey_fndds_food","Onions, green, cooked, from fresh, fat added in cooking","","2019-04-01"
"343196","survey_fndds_food","Palm hearts, cooked (assume fat not added in cooking)","","2019-04-01"
"343197","survey_fndds_food","Parsnips, cooked, NS as to fat added in cooking","","2019-04-01"
"343198","survey_fndds_food","Parsnips, cooked, fat not added in cooking","","2019-04-01"
"343199","survey_fndds_food","Parsnips, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343200","survey_fndds_food","Parsnips, cooked, made with oil","","2019-04-01"
"343201","survey_fndds_food","Parsnips, cooked, made with butter","","2019-04-01"
"343202","survey_fndds_food","Parsnips, cooked, made with margarine","","2019-04-01"
"343203","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343204","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343205","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343206","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343207","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343208","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from fresh, fat not added in cooking","","2019-04-01"
"343209","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, fat not added in cooking","","2019-04-01"
"343210","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, fat not added in cooking","","2019-04-01"
"343211","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343212","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343213","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343214","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343215","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, made with oil","","2019-04-01"
"343216","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, made with butter","","2019-04-01"
"343217","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, made with margarine","","2019-04-01"
"343218","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from fresh, made with oil","","2019-04-01"
"343219","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from fresh, made with butter","","2019-04-01"
"343220","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from fresh, made with margarine","","2019-04-01"
"343221","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, made with oil","","2019-04-01"
"343222","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, made with butter","","2019-04-01"
"343223","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, made with margarine","","2019-04-01"
"343224","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, made with oil","","2019-04-01"
"343225","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, made with butter","","2019-04-01"
"343226","survey_fndds_food","Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, made with margarine","","2019-04-01"
"343227","survey_fndds_food","Peas, green, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343228","survey_fndds_food","Peas, green, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343229","survey_fndds_food","Peas, green, cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343230","survey_fndds_food","Peas, green, cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343231","survey_fndds_food","Peas, green, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343232","survey_fndds_food","Peas, green, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343233","survey_fndds_food","Peas, green, cooked, from frozen, fat not added in cooking","","2019-04-01"
"343234","survey_fndds_food","Peas, green, cooked, from canned, fat not added in cooking","","2019-04-01"
"343235","survey_fndds_food","Peas, green, cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343236","survey_fndds_food","Peas, green, cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343237","survey_fndds_food","Peas, green, cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343238","survey_fndds_food","Peas, green, cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343239","survey_fndds_food","Peas, green, cooked, NS as to form, made with oil","","2019-04-01"
"343240","survey_fndds_food","Peas, green, cooked, NS as to form, made with butter","","2019-04-01"
"343241","survey_fndds_food","Peas, green, cooked, NS as to form, made with margarine","","2019-04-01"
"343242","survey_fndds_food","Peas, green, cooked, from fresh, made with oil","","2019-04-01"
"343243","survey_fndds_food","Peas, green, cooked, from fresh, made with butter","","2019-04-01"
"343244","survey_fndds_food","Peas, green, cooked, from fresh, made with margarine","","2019-04-01"
"343245","survey_fndds_food","Peas, green, cooked, from frozen, made with oil","","2019-04-01"
"343246","survey_fndds_food","Peas, green, cooked, from frozen, made with butter","","2019-04-01"
"343247","survey_fndds_food","Peas, green, cooked, from frozen, made with margarine","","2019-04-01"
"343248","survey_fndds_food","Peas, green, cooked, from canned, made with oil","","2019-04-01"
"343249","survey_fndds_food","Peas, green, cooked, from canned, made with butter","","2019-04-01"
"343250","survey_fndds_food","Peas, green, cooked, from canned, made with margarine","","2019-04-01"
"343251","survey_fndds_food","Peas, green, canned, low sodium, NS as to fat added in cooking","","2019-04-01"
"343252","survey_fndds_food","Peas, green, canned, low sodium, fat not added in cooking","","2019-04-01"
"343253","survey_fndds_food","Peas, green, canned, low sodium, fat added in cooking, NS as to type of fat","","2019-04-01"
"343254","survey_fndds_food","Peas, green, canned, low sodium, made with oil","","2019-04-01"
"343255","survey_fndds_food","Peas, green, canned, low sodium, made with butter","","2019-04-01"
"343256","survey_fndds_food","Peas, green, canned, low sodium, made with margarine","","2019-04-01"
"343257","survey_fndds_food","Pigeon peas, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343258","survey_fndds_food","Pigeon peas, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343259","survey_fndds_food","Pigeon peas, cooked, from canned, fat not added in cooking","","2019-04-01"
"343260","survey_fndds_food","Pigeon peas, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343261","survey_fndds_food","Pigeon peas, cooked, NS as to form, fat added in cooking","","2019-04-01"
"343262","survey_fndds_food","Pigeon peas, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343263","survey_fndds_food","Pigeon peas, cooked, from fresh, fat added in cooking","","2019-04-01"
"343264","survey_fndds_food","Pigeon peas, cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343265","survey_fndds_food","Pigeon peas, cooked, from canned, fat added in cooking","","2019-04-01"
"343266","survey_fndds_food","Peppers, green, cooked, NS as to fat added in cooking","","2019-04-01"
"343267","survey_fndds_food","Peppers, green, cooked, fat not added in cooking","","2019-04-01"
"343268","survey_fndds_food","Peppers, green, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343269","survey_fndds_food","Peppers, green, cooked, made with oil","","2019-04-01"
"343270","survey_fndds_food","Peppers, green, cooked, made with butter","","2019-04-01"
"343271","survey_fndds_food","Peppers, green, cooked, made with margarine","","2019-04-01"
"343291","survey_fndds_food","Radish, Japanese (daikon), cooked, NS as to fat added in cooking","","2019-04-01"
"343292","survey_fndds_food","Radish, Japanese (daikon), cooked, fat not added in cooking","","2019-04-01"
"343293","survey_fndds_food","Radish, Japanese (daikon), cooked, fat added in cooking","","2019-04-01"
"343294","survey_fndds_food","Rutabaga, cooked, NS as to fat added in cooking","","2019-04-01"
"343295","survey_fndds_food","Rutabaga, cooked, fat not added in cooking","","2019-04-01"
"343296","survey_fndds_food","Rutabaga, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343297","survey_fndds_food","Rutabaga, cooked, made with oil","","2019-04-01"
"343298","survey_fndds_food","Rutabaga, cooked, made with butter","","2019-04-01"
"343299","survey_fndds_food","Rutabaga, cooked, made with margarine","","2019-04-01"
"343300","survey_fndds_food","Salsify (vegetable oyster), cooked, NS as to fat added in cooking","","2019-04-01"
"343301","survey_fndds_food","Salsify (vegetable oyster), cooked, fat not added in cooking","","2019-04-01"
"343302","survey_fndds_food","Salsify (vegetable oyster), cooked, fat added in cooking","","2019-04-01"
"343306","survey_fndds_food","Snowpea (pea pod), cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343307","survey_fndds_food","Snowpea (pea pod), cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343308","survey_fndds_food","Snowpea (pea pod), cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343309","survey_fndds_food","Snowpea (pea pod), cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343310","survey_fndds_food","Snowpea (pea pod), cooked, from fresh, fat not added in cooking","","2019-04-01"
"343311","survey_fndds_food","Snowpea (pea pod), cooked, from frozen, fat not added in cooking","","2019-04-01"
"343312","survey_fndds_food","Snowpea (pea pod), cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343313","survey_fndds_food","Snowpea (pea pod), cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343314","survey_fndds_food","Snowpea (pea pod), cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343315","survey_fndds_food","Snowpea (pea pod), cooked, NS as to form, made with oil","","2019-04-01"
"343316","survey_fndds_food","Snowpea (pea pod), cooked, NS as to form, made with butter","","2019-04-01"
"343317","survey_fndds_food","Snowpea (pea pod), cooked, NS as to form, made with margarine","","2019-04-01"
"343318","survey_fndds_food","Snowpea (pea pod), cooked, from fresh, made with oil","","2019-04-01"
"343319","survey_fndds_food","Snowpea (pea pod), cooked, from fresh, made with butter","","2019-04-01"
"343320","survey_fndds_food","Snowpea (pea pod), cooked, from fresh, made with margarine","","2019-04-01"
"343321","survey_fndds_food","Snowpea (pea pod), cooked, from frozen, made with oil","","2019-04-01"
"343322","survey_fndds_food","Snowpea (pea pod), cooked, from frozen, made with butter","","2019-04-01"
"343323","survey_fndds_food","Snowpea (pea pod), cooked, from frozen, made with margarine","","2019-04-01"
"343326","survey_fndds_food","Seaweed, cooked, NS as to fat added in cooking","","2019-04-01"
"343327","survey_fndds_food","Seaweed, cooked, fat not added in cooking","","2019-04-01"
"343328","survey_fndds_food","Seaweed, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343329","survey_fndds_food","Seaweed, cooked, made with oil","","2019-04-01"
"343330","survey_fndds_food","Seaweed, cooked, made with butter","","2019-04-01"
"343331","survey_fndds_food","Seaweed, cooked, made with margarine","","2019-04-01"
"343332","survey_fndds_food","Squash, summer, yellow or green, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343333","survey_fndds_food","Squash, summer, yellow or green, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343334","survey_fndds_food","Squash, summer, yellow or green, cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343335","survey_fndds_food","Squash, summer, yellow or green, cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343336","survey_fndds_food","Squash, summer, yellow or green, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343337","survey_fndds_food","Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343338","survey_fndds_food","Squash, summer, yellow or green, cooked, from frozen, fat not added in cooking","","2019-04-01"
"343339","survey_fndds_food","Squash, summer, yellow or green, cooked, from canned, fat not added in cooking","","2019-04-01"
"343340","survey_fndds_food","Squash, summer, yellow or green, cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343341","survey_fndds_food","Squash, summer, yellow or green, cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343342","survey_fndds_food","Squash, summer, yellow or green, cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343343","survey_fndds_food","Squash, summer, yellow or green, cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343344","survey_fndds_food","Squash, summer, yellow or green, cooked, NS as to form, made with oil","","2019-04-01"
"343345","survey_fndds_food","Squash, summer, yellow or green, cooked, NS as to form, made with butter","","2019-04-01"
"343346","survey_fndds_food","Squash, summer, yellow or green, cooked, NS as to form, made with margarine","","2019-04-01"
"343347","survey_fndds_food","Squash, summer, yellow or green, cooked, from fresh, made with oil","","2019-04-01"
"343348","survey_fndds_food","Squash, summer, yellow or green, cooked, from fresh, made with butter","","2019-04-01"
"343349","survey_fndds_food","Squash, summer, yellow or green, cooked, from fresh, made with margarine","","2019-04-01"
"343350","survey_fndds_food","Squash, summer, yellow or green, cooked, from frozen, made with oil","","2019-04-01"
"343351","survey_fndds_food","Squash, summer, yellow or green, cooked, from frozen, made with butter","","2019-04-01"
"343352","survey_fndds_food","Squash, summer, yellow or green, cooked, from frozen, made with margarine","","2019-04-01"
"343353","survey_fndds_food","Squash, summer, yellow or green, cooked, from canned, made with oil","","2019-04-01"
"343354","survey_fndds_food","Squash, summer, yellow or green, cooked, from canned, made with butter","","2019-04-01"
"343355","survey_fndds_food","Squash, summer, yellow or green, cooked, from canned, made with margarine","","2019-04-01"
"343362","survey_fndds_food","Sequin (Portuguese squash), cooked, NS as to fat added in cooking","","2019-04-01"
"343363","survey_fndds_food","Sequin (Portuguese squash), cooked, fat not added in cooking","","2019-04-01"
"343364","survey_fndds_food","Sequin (Portuguese squash), cooked, fat added in cooking","","2019-04-01"
"343365","survey_fndds_food","Turnip, cooked, NS as to form, NS as to fat added in cooking","","2019-04-01"
"343366","survey_fndds_food","Turnip, cooked, from fresh, NS as to fat added in cooking","","2019-04-01"
"343367","survey_fndds_food","Turnip, cooked, from frozen, NS as to fat added in cooking","","2019-04-01"
"343368","survey_fndds_food","Turnip, cooked, from canned, NS as to fat added in cooking","","2019-04-01"
"343369","survey_fndds_food","Turnip, cooked, NS as to form, fat not added in cooking","","2019-04-01"
"343370","survey_fndds_food","Turnip, cooked, from fresh, fat not added in cooking","","2019-04-01"
"343371","survey_fndds_food","Turnip, cooked, from frozen, fat not added in cooking","","2019-04-01"
"343372","survey_fndds_food","Turnip, cooked, from canned, fat not added in cooking","","2019-04-01"
"343373","survey_fndds_food","Turnip, cooked, NS as to form, fat added in cooking, NS as to type of fat","","2019-04-01"
"343374","survey_fndds_food","Turnip, cooked, from fresh, fat added in cooking, NS as to type of fat","","2019-04-01"
"343375","survey_fndds_food","Turnip, cooked, from frozen, fat added in cooking, NS as to type of fat","","2019-04-01"
"343376","survey_fndds_food","Turnip, cooked, from canned, fat added in cooking, NS as to type of fat","","2019-04-01"
"343377","survey_fndds_food","Turnip, cooked, from canned, made with oil","","2019-04-01"
"343378","survey_fndds_food","Turnip, cooked, from canned, made with butter","","2019-04-01"
"343379","survey_fndds_food","Turnip, cooked, from canned, made with margarine","","2019-04-01"
"343380","survey_fndds_food","Turnip, cooked, from fresh, made with oil","","2019-04-01"
"343381","survey_fndds_food","Turnip, cooked, from fresh, made with butter","","2019-04-01"
"343382","survey_fndds_food","Turnip, cooked, from fresh, made with margarine","","2019-04-01"
"343383","survey_fndds_food","Turnip, cooked, from frozen, made with oil","","2019-04-01"
"343384","survey_fndds_food","Turnip, cooked, from frozen, made with butter","","2019-04-01"
"343385","survey_fndds_food","Turnip, cooked, from frozen, made with margarine","","2019-04-01"
"343386","survey_fndds_food","Turnip, cooked, NS as to form, made with oil","","2019-04-01"
"343387","survey_fndds_food","Turnip, cooked, NS as to form, made with butter","","2019-04-01"
"343388","survey_fndds_food","Turnip, cooked, NS as to form, made with margarine","","2019-04-01"
"343389","survey_fndds_food","Water chestnut","","2019-04-01"
"343390","survey_fndds_food","Winter melon, cooked","","2019-04-01"
"343393","survey_fndds_food","Beans, lima and corn (succotash), cooked, NS as to fat added in cooking","","2019-04-01"
"343394","survey_fndds_food","Beans, lima and corn (succotash), cooked, fat not added in cooking","","2019-04-01"
"343395","survey_fndds_food","Beans, lima and corn (succotash), cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343396","survey_fndds_food","Beans, lima and corn (succotash), cooked, made with oil","","2019-04-01"
"343397","survey_fndds_food","Beans, lima and corn (succotash), cooked, made with butter","","2019-04-01"
"343398","survey_fndds_food","Beans, lima and corn (succotash), cooked, made with margarine","","2019-04-01"
"343399","survey_fndds_food","Beans, string, green, with tomatoes, cooked, NS as to fat added in cooking","","2019-04-01"
"343400","survey_fndds_food","Beans, string, green, with tomatoes, cooked, fat not added in cooking","","2019-04-01"
"343401","survey_fndds_food","Beans, string, green, with tomatoes, cooked, fat added in cooking","","2019-04-01"
"343402","survey_fndds_food","Beans, string, green, with chickpeas, cooked, NS as to fat added in cooking","","2019-04-01"
"343403","survey_fndds_food","Beans, string, green, with chickpeas, cooked, fat not added in cooking","","2019-04-01"
"343404","survey_fndds_food","Beans, string, green, with chickpeas, cooked, fat added in cooking","","2019-04-01"
"343405","survey_fndds_food","Beans, string, green, with almonds, cooked, NS as to fat added in cooking","","2019-04-01"
"343406","survey_fndds_food","Beans, string, green, with almonds, cooked, fat not added in cooking","","2019-04-01"
"343407","survey_fndds_food","Beans, string, green, with almonds, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343408","survey_fndds_food","Beans, string, green, with almonds, cooked, made with oil","","2019-04-01"
"343409","survey_fndds_food","Beans, string, green, with almonds, cooked, made with butter","","2019-04-01"
"343410","survey_fndds_food","Beans, string, green, with almonds, cooked, made with margarine","","2019-04-01"
"343411","survey_fndds_food","Beans, string, green, with pinto beans, cooked, NS as to fat added in cooking","","2019-04-01"
"343412","survey_fndds_food","Beans, string, green, with pinto beans, cooked, fat not added in cooking","","2019-04-01"
"343413","survey_fndds_food","Beans, string, green, with pinto beans, cooked, fat added in cooking","","2019-04-01"
"343414","survey_fndds_food","Beans, string, green, with spaetzel, cooked, NS as to fat added in cooking","","2019-04-01"
"343415","survey_fndds_food","Beans, string, green, with spaetzel, cooked, fat not added in cooking","","2019-04-01"
"343416","survey_fndds_food","Beans, string, green, with spaetzel, cooked, fat added in cooking","","2019-04-01"
"343417","survey_fndds_food","Bean salad, yellow and/or green string beans","","2019-04-01"
"343424","survey_fndds_food","Beans, string, green, and potatoes, cooked, NS as to fat added in cooking","","2019-04-01"
"343425","survey_fndds_food","Beans, string, green, and potatoes, cooked, fat not added in cooking","","2019-04-01"
"343426","survey_fndds_food","Beans, string, green, and potatoes, cooked, fat added in cooking, NS as to type of fat","","2019-04-01"
"343427","survey_fndds_food","Beans, string, green, and potatoes, cooked, made with oil","","2019-04-01"
