"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"136019","338041","4","","9999","1 chicken drumstick with sauce","60559","106","","",""
"136020","338041","5","","9999","1 chicken wing with sauce","60566","69","","",""
"136021","338041","6","","9999","1 cup","10205","236","","",""
"136022","338041","7","","9999","Quantity not specified","90000","236","","",""
"136023","338042","1","","9999","1 cup","10205","244","","",""
"136024","338042","2","","9999","Quantity not specified","90000","244","","",""
"136025","338043","1","","9999","1 cup","10205","241","","",""
"136026","338043","2","","9999","Quantity not specified","90000","241","","",""
"136027","338044","1","","9999","1 roll (1/2 breast with ham and sauce)","61829","229","","",""
"136028","338044","2","","9999","1 cup","10205","140","","",""
"136029","338044","3","","9999","Quantity not specified","90000","140","","",""
"136030","338045","1","","9999","1 patty with sauce and cheese","61742","182","","",""
"136031","338045","2","","9999","Quantity not specified","90000","209","","",""
"136032","338045","3","","9999","1 cup","10205","209","","",""
"136033","338045","4","","9999","1/2 breast with sauce and cheese","63885","159","","",""
"136034","338045","5","","9999","1 thigh with sauce and cheese","63886","106","","",""
"136035","338046","1","","9999","1 cup","10205","252","","",""
"136036","338046","2","","9999","Quantity not specified","90000","189","","",""
"136037","338046","3","","9999","1/2 chicken breast with sauce","62388","134","","",""
"136038","338046","4","","9999","1 chicken thigh with sauce","60564","85","","",""
"136039","338046","5","","9999","1 chicken leg with sauce","60562","156","","",""
"136040","338046","6","","9999","1 chicken drumstick with sauce","60559","71","","",""
"136041","338046","7","","9999","1 chicken wing with sauce","60566","47","","",""
"136042","338047","1","","9999","1 cup","10205","252","","",""
"136043","338047","2","","9999","1/2 chicken breast with sauce","62388","134","","",""
"136044","338047","3","","9999","1 chicken thigh with sauce","60564","85","","",""
"136045","338047","4","","9999","1 chicken leg with sauce","60562","156","","",""
"136046","338047","5","","9999","1 chicken drumstick with sauce","60559","71","","",""
"136047","338047","6","","9999","1 chicken wing with sauce","60566","47","","",""
"136048","338047","7","","9999","Quantity not specified","90000","189","","",""
"136049","338048","1","","9999","1 serving (1 whole breast)","61894","258","","",""
"136050","338048","2","","9999","Quantity not specified","90000","258","","",""
"136051","338049","1","","9999","1 breast (4"" x 3"" x 3/4"")","60448","210","","",""
"136052","338049","2","","9999","Quantity not specified","90000","210","","",""
"136053","338050","1","","9999","1 cup","10205","249","","",""
"136054","338050","2","","9999","Quantity not specified","90000","124","","",""
"136055","338051","1","","9999","1 cup","10205","175","","",""
"136056","338051","2","","9999","Quantity not specified","90000","88","","",""
"136057","338052","1","","9999","1 cup","10205","259","","",""
"136058","338052","2","","9999","1 stuffed crab","62262","194","","",""
"136059","338052","3","","9999","Quantity not specified","90000","130","","",""
"136060","338053","1","","9999","1 cup","10205","175","","",""
"136061","338053","2","","9999","Quantity not specified","90000","88","","",""
"136062","338054","1","","9999","1 cup","10205","244","","",""
"136063","338054","2","","9999","Quantity not specified","90000","122","","",""
"136066","338056","1","","9999","1 cup","10205","236","","",""
"136067","338056","2","","9999","Quantity not specified","90000","118","","",""
"136071","338058","1","","9999","1 cup","10205","237","","",""
"136072","338058","2","","9999","Quantity not specified","90000","118","","",""
"136073","338059","1","","9999","1 cup","10205","244","","",""
"136074","338059","2","","9999","Quantity not specified","90000","122","","",""
"136077","338061","1","","9999","1 cup","10205","185","","",""
"136078","338061","2","","9999","Quantity not specified","90000","92","","",""
"136079","338062","1","","9999","1 cup","10205","176","","",""
"136080","338062","2","","9999","1 shrimp","61913","12","","",""
"136081","338062","3","","9999","Quantity not specified","90000","132","","",""
"136091","338067","1","","9999","1 tablespoon","21000","5","","",""
"136092","338067","2","","9999","Quantity not specified","90000","28","","",""
"136093","338068","1","","9999","1 cup","10205","222","","",""
"136094","338068","2","","9999","Quantity not specified","90000","111","","",""
"136095","338069","1","","9999","1 cup","10205","236","","",""
"136096","338069","2","","9999","Quantity not specified","90000","118","","",""
"136097","338070","1","","9999","1 cup","10205","240","","",""
"136098","338070","2","","9999","1 mussel with sauce","61499","12","","",""
"136099","338070","3","","9999","Quantity not specified","90000","120","","",""
"136100","338071","1","","9999","1 sardine (2-2/3"" x 1/2"" x 1/4"") with sauce","61864","5","","",""
"136101","338071","2","","9999","1 sardine (3"" x 1"" x 1/2"") with sauce","61865","12","","",""
"136102","338071","3","","9999","1 sardine (3-1/2"" x 1-1/2"" x 3/8"") with sauce","61866","20","","",""
"136103","338071","4","","9999","1 cup","10205","89","","",""
"136104","338071","5","","9999","Quantity not specified","90000","44","","",""
"136105","338072","1","","9999","1 sardine (2-2/3"" x 1/2"" x 1/4"") with sauce","61864","5","","",""
"136106","338072","2","","9999","1 sardine (3"" x 1"" x 1/2"") with sauce","61865","12","","",""
"136107","338072","3","","9999","1 sardine (3-1/2"" x 1-1/2"" x 3/8"") with sauce","61866","20","","",""
"136108","338072","4","","9999","Quantity not specified","90000","44","","",""
"136109","338073","1","","9999","1 cup","10205","201","","",""
"136110","338073","2","","9999","Quantity not specified","90000","113","","",""
"136111","338074","1","","9999","1 cup","10205","244","","",""
"136112","338074","2","","9999","Quantity not specified","90000","122","","",""
"136113","338075","1","","9999","1 cup","10205","250","","",""
"136114","338075","2","","9999","Quantity not specified","90000","113","","",""
"136115","338076","1","","9999","1 cup","10205","170","","",""
"136116","338076","2","","9999","Quantity not specified","90000","85","","",""
"136117","338077","1","","9999","1 cup","10205","212","","",""
"136118","338077","2","","9999","Quantity not specified","90000","106","","",""
"136119","338078","1","","9999","1 cup","10205","227","","",""
"136120","338078","2","","9999","1 slice with sauce","62006","58","","",""
"136121","338078","3","","9999","Quantity not specified","90000","114","","",""
"136188","338106","1","","9999","1 cup","10205","249","","",""
"136189","338106","2","","9999","Quantity not specified","90000","249","","",""
"136192","338108","1","","9999","1 cup","10205","196","","",""
"136193","338108","2","","9999","Quantity not specified","90000","245","","",""
"136210","338116","1","","9999","1 cup","10205","244","","",""
"136211","338116","2","","9999","Quantity not specified","90000","244","","",""
"136212","338116","3","","9999","1 package, prepared","61572","1266","","",""
"136326","338150","1","","9999","1 cup","10205","190","","",""
"136327","338150","2","","9999","Quantity not specified","90000","190","","",""
"136328","338151","1","","9999","1 cup","10205","242","","",""
"136329","338151","2","","9999","Quantity not specified","90000","242","","",""
"136330","338152","1","","9999","1 cup","10205","157","","",""
"136331","338152","2","","9999","Quantity not specified","90000","196","","",""
"136332","338153","1","","9999","1 cup","10205","224","","",""
"136333","338153","2","","9999","Quantity not specified","90000","280","","",""
"136334","338154","1","","9999","1 cup","10205","224","","",""
"136335","338154","2","","9999","Quantity not specified","90000","280","","",""
"136336","338155","1","","9999","1 cup","10205","224","","",""
"136337","338155","2","","9999","Quantity not specified","90000","280","","",""
"136338","338156","1","","9999","1 cup","10205","224","","",""
"136339","338156","2","","9999","Quantity not specified","90000","280","","",""
"136340","338157","1","","9999","1 cup","10205","246","","",""
"136341","338157","2","","9999","Quantity not specified","90000","307","","",""
"136342","338158","1","","9999","1 cup","10205","224","","",""
"136343","338158","2","","9999","Quantity not specified","90000","280","","",""
"136344","338159","1","","9999","1 cup","10205","224","","",""
"136345","338159","2","","9999","Quantity not specified","90000","224","","",""
"136346","338160","1","","9999","1 cup","10205","196","","",""
"136347","338160","2","","9999","Quantity not specified","90000","245","","",""
"136348","338161","1","","9999","1 cup","10205","196","","",""
"136349","338161","2","","9999","Quantity not specified","90000","245","","",""
"136350","338162","1","","9999","1 cup","10205","248","","",""
"136351","338162","2","","9999","Quantity not specified","90000","310","","",""
"136352","338163","1","","9999","1 cup","10205","248","","",""
"136353","338163","2","","9999","Quantity not specified","90000","310","","",""
"136354","338164","1","","9999","1 cup","10205","244","","",""
"136355","338164","2","","9999","Quantity not specified","90000","305","","",""
"136356","338165","1","","9999","1 cup","10205","244","","",""
"136357","338165","2","","9999","Quantity not specified","90000","244","","",""
"136358","338166","1","","9999","1 meal (10 oz)","61189","284","","",""
"136359","338166","2","","9999","Quantity not specified","90000","355","","",""
"136360","338167","1","","9999","1 cup","10205","244","","",""
"136361","338167","2","","9999","Quantity not specified","90000","244","","",""
"136362","338168","1","","9999","1 cup","10205","200","","",""
"136363","338168","2","","9999","Quantity not specified","90000","200","","",""
"136364","338169","1","","9999","1 cake or patty","60479","85","","",""
"136365","338169","2","","9999","1 croquette","60637","62","","",""
"136366","338169","3","","9999","1 cup","10205","140","","",""
"136367","338169","4","","9999","Quantity not specified","90000","140","","",""
"136368","338169","5","","9999","1 cubic inch","51000","14.2","","",""
"136371","338171","1","","9999","1 small or thin slice","62138","86","","",""
"136372","338171","2","","9999","1 medium slice","61398","108","","",""
"136373","338171","3","","9999","1 large or thick slice","61039","144","","",""
"136374","338171","4","","9999","1 cocktail meatball","60585","7","","",""
"136375","338171","5","","9999","1 small meatball","62127","14","","",""
"136376","338171","6","","9999","1 medium meatball","61369","28","","",""
"136377","338171","7","","9999","1 large meatball","61033","42","","",""
"136378","338171","8","","9999","1 cup","10205","140","","",""
"136379","338171","9","","9999","1 cubic inch","51000","19","","",""
"136380","338171","10","","9999","Quantity not specified","90000","140","","",""
"136381","338172","1","","9999","1 small or thin slice","62138","109","","",""
"136382","338172","2","","9999","1 medium slice","61398","137","","",""
"136383","338172","3","","9999","1 large or thick slice","61039","183","","",""
"136384","338172","4","","9999","1 cocktail meatball","60585","9","","",""
"136385","338172","5","","9999","1 small meatball","62127","18","","",""
"136386","338172","6","","9999","1 medium meatball","61369","36","","",""
"136387","338172","7","","9999","1 large meatball","61033","53","","",""
"136388","338172","8","","9999","1 cup","10205","178","","",""
"136389","338172","9","","9999","1 cubic inch","51000","19","","",""
"136390","338172","10","","9999","1 oz, raw (yield after cooking)","40054","22","","",""
"136391","338172","11","","9999","1 oz, cooked","40040","28.35","","",""
"136392","338172","12","","9999","Quantity not specified","90000","178","","",""
"136393","338173","1","","9999","1 small (12 in 11 oz frozen package)","62023","26","","",""
"136394","338173","2","","9999","1 large (6 in 11 oz frozen package)","60941","52","","",""
"136395","338173","3","","9999","Quantity not specified","90000","104","","",""
"136396","338173","4","","9999","1 clam, NFS","63837","52","","",""
"136397","338174","1","","9999","1 ball","60338","63","","",""
"136398","338174","2","","9999","1 cake","60463","120","","",""
"136399","338174","3","","9999","Quantity not specified","90000","120","","",""
"136400","338175","2","","9999","Quantity not specified","90000","122","","",""
"136401","338175","3","","9999","1 cubic inch","51000","14.2","","",""
"136402","338175","4","","9999","1 cake (2-3/4"" dia, 3/4"" high)","63807","63","","",""
"136403","338176","1","","9999","1 cake or patty","60479","120","","",""
"136404","338176","2","","9999","1 cubic inch","51000","14","","",""
"136405","338176","3","","9999","Quantity not specified","90000","120","","",""
"136406","338177","1","","9999","1 cup","10205","227","","",""
"136407","338177","2","","9999","1 cubic inch","51000","16","","",""
"136408","338177","3","","9999","5 balls","62514","41","","",""
"136409","338177","5","","9999","Quantity not specified","90000","114","","",""
"136410","338177","6","","9999","1 piece with broth","63994","68","","",""
"136411","338178","1","","9999","1 ball","60338","63","","",""
"136412","338178","2","","9999","1 cake or patty","60479","120","","",""
"136413","338178","3","","9999","Quantity not specified","90000","120","","",""
"136414","338178","4","","9999","1 cubic inch","51000","14.2","","",""
"136415","338178","5","","9999","1 cup","10205","140","","",""
"136416","338179","1","","9999","1 slice","61935","105","","",""
"136417","338179","2","","9999","1 cup","10205","150","","",""
"136418","338179","3","","9999","Quantity not specified","90000","105","","",""
"136419","338180","1","","9999","1 cup","10205","224","","",""
"136420","338180","2","","9999","Quantity not specified","90000","280","","",""
"136421","338181","1","","9999","1 cup","10205","157","","",""
"136422","338181","2","","9999","Quantity not specified","90000","196","","",""
"136423","338182","1","","9999","1 cup","10205","224","","",""
"136424","338182","2","","9999","Quantity not specified","90000","280","","",""
"136425","338183","1","","9999","1 cup","10205","224","","",""
"136426","338183","2","","9999","Quantity not specified","90000","280","","",""
"136427","338184","1","","9999","1 cup","10205","224","","",""
"136428","338184","2","","9999","Quantity not specified","90000","280","","",""
"136429","338185","1","","9999","1 cup","10205","224","","",""
"136430","338185","2","","9999","Quantity not specified","90000","224","","",""
"136431","338186","1","","9999","1 cup","10205","224","","",""
"136432","338186","2","","9999","Quantity not specified","90000","280","","",""
"136433","338187","1","","9999","1 cup","10205","224","","",""
"136434","338187","2","","9999","Quantity not specified","90000","280","","",""
"136435","338188","1","","9999","1 slice","61935","105","","",""
"136436","338188","2","","9999","Quantity not specified","90000","105","","",""
"136437","338189","1","","9999","1 cake or patty","60479","120","","",""
"136438","338189","2","","9999","Quantity not specified","90000","120","","",""
"136439","338190","1","","9999","1 cake or patty","60479","120","","",""
"136440","338190","2","","9999","Quantity not specified","90000","120","","",""
"136441","338191","1","","9999","1 fritter","60800","40","","",""
"136442","338191","2","","9999","Quantity not specified","90000","120","","",""
"136443","338192","1","","9999","1 piece","61667","210","","",""
"136444","338192","2","","9999","Quantity not specified","90000","135","","",""
"136445","338193","1","","9999","1 lobster","61162","400","","",""
"136446","338193","2","","9999","Quantity not specified","90000","135","","",""
"136447","338194","1","","9999","1 clam","60580","30","","",""
"136448","338194","2","","9999","Quantity not specified","90000","135","","",""
"136449","338195","1","","9999","1 cake or patty","60479","120","","",""
"136450","338195","2","","9999","Quantity not specified","90000","120","","",""
"136451","338196","1","","9999","1 cake or patty","60479","120","","",""
"136452","338196","2","","9999","Quantity not specified","90000","120","","",""
"136453","338197","1","","9999","1 cake or patty","60479","120","","",""
"136454","338197","2","","9999","Quantity not specified","90000","120","","",""
"136455","338198","1","","9999","1 cup","10205","140","","",""
"136456","338198","2","","9999","1 stuffed shrimp","62265","16","","",""
"136457","338198","3","","9999","Quantity not specified","90000","70","","",""
"136458","338199","1","","9999","1/2 slice","63942","48","","",""
"136459","338199","2","","9999","1/4 slice","63943","24","","",""
"136460","338199","3","","9999","1 piece, NFS","63542","24","","",""
"136461","338199","4","","9999","1 cubic inch","51000","11.8","","",""
"136462","338199","5","","9999","Quantity not specified","90000","48","","",""
"136467","338202","1","","9999","1 cup","10205","224","","",""
"136468","338202","2","","9999","Quantity not specified","90000","280","","",""
"136469","338203","1","","9999","1 cup","10205","224","","",""
"136470","338203","2","","9999","Quantity not specified","90000","280","","",""
"136471","338204","1","","9999","1 cup","10205","248","","",""
"136472","338204","2","","9999","Quantity not specified","90000","310","","",""
"136473","338205","1","","9999","1 cup","10205","248","","",""
"136474","338205","2","","9999","Quantity not specified","90000","310","","",""
"136475","338206","1","","9999","1 cup","10205","248","","",""
"136476","338206","2","","9999","Quantity not specified","90000","310","","",""
"136477","338207","1","","9999","1 cup","10205","248","","",""
"136478","338207","2","","9999","Quantity not specified","90000","310","","",""
"136479","338208","1","","9999","1 cup","10205","224","","",""
"136480","338208","2","","9999","Quantity not specified","90000","280","","",""
"136481","338209","1","","9999","1 cup","10205","224","","",""
"136482","338209","2","","9999","Quantity not specified","90000","280","","",""
"136483","338210","1","","9999","1 cup","10205","212","","",""
"136484","338210","2","","9999","Quantity not specified","90000","106","","",""
"136586","338238","1","","9999","1 cup","10205","252","","",""
"136587","338238","2","","9999","Quantity not specified","90000","189","","",""
"136588","338239","1","","9999","1 cup","10205","252","","",""
"136589","338239","2","","9999","Quantity not specified","90000","189","","",""
"136594","338242","1","","9999","1 cup","10205","220","","",""
"136595","338242","2","","9999","Quantity not specified","90000","220","","",""
"136596","338243","1","","9999","1 cup","10205","217","","",""
"136597","338243","2","","9999","Quantity not specified","90000","217","","",""
"136598","338244","1","","9999","1 cup","10205","217","","",""
"136599","338244","2","","9999","Quantity not specified","90000","217","","",""
"136638","338263","1","","9999","1 cup","10205","217","","",""
"136639","338263","2","","9999","Quantity not specified","90000","217","","",""
"136640","338264","1","","9999","1 cup","10205","217","","",""
"136641","338264","2","","9999","Quantity not specified","90000","217","","",""
"136689","338284","1","","9999","1 cup","10205","220","","",""
"136690","338284","2","","9999","Quantity not specified","90000","220","","",""
"136691","338285","1","","9999","1 cup","10205","217","","",""
"136692","338285","2","","9999","Quantity not specified","90000","217","","",""
"136693","338286","1","","9999","1 cup","10205","217","","",""
"136694","338286","2","","9999","Quantity not specified","90000","217","","",""
"136703","338291","1","","9999","1 cup","10205","244","","",""
"136704","338291","2","","9999","Quantity not specified","90000","244","","",""
"136714","338296","1","","9999","1 cup","10205","252","","",""
"136715","338296","2","","9999","Quantity not specified","90000","315","","",""
"136716","338297","1","","9999","1 cup","10205","252","","",""
"136717","338297","2","","9999","Quantity not specified","90000","189","","",""
"136718","338298","1","","9999","1 roll","61823","21","","",""
"136719","338298","2","","9999","1 cup","10205","162","","",""
"136720","338298","3","","9999","Quantity not specified","90000","202","","",""
"136721","338299","1","","9999","1 cup","10205","252","","",""
"136722","338299","2","","9999","Quantity not specified","90000","189","","",""
"136723","338300","1","","9999","1 cup","10205","252","","",""
"136724","338300","2","","9999","Quantity not specified","90000","189","","",""
"136725","338301","1","","9999","1 cup","10205","230","","",""
"136726","338301","2","","9999","Quantity not specified","90000","230","","",""
"136727","338302","1","","9999","1 cup","10205","252","","",""
"136728","338302","2","","9999","Quantity not specified","90000","189","","",""
"136729","338303","1","","9999","1 cup","10205","252","","",""
"136730","338303","2","","9999","Quantity not specified","90000","189","","",""
"136731","338304","1","","9999","1 cup","10205","252","","",""
"136732","338304","2","","9999","Quantity not specified","90000","189","","",""
"136733","338305","1","","9999","1 cup, boneless","10025","219","","",""
"136734","338305","2","","9999","1 cup (yield after bone removed)","10221","177","","",""
"136735","338305","3","","9999","Quantity not specified","90000","164","","",""
"136736","338305","4","","9999","1 cup, NFS","10010","219","","",""
"136737","338306","1","","9999","1 cup","10205","252","","",""
"136738","338306","2","","9999","Quantity not specified","90000","189","","",""
"136739","338307","1","","9999","1 cup","10205","252","","",""
"136740","338307","2","","9999","Quantity not specified","90000","189","","",""
"136741","338308","1","","9999","1 cup","10205","252","","",""
"136742","338308","2","","9999","Quantity not specified","90000","189","","",""
"136743","338309","1","","9999","1 cup","10205","252","","",""
"136744","338309","2","","9999","Quantity not specified","90000","189","","",""
"136745","338310","1","","9999","1 cup","10205","249","","",""
"136746","338310","2","","9999","Quantity not specified","90000","311","","",""
"136747","338311","1","","9999","1 cup","10205","249","","",""
"136748","338311","2","","9999","Quantity not specified","90000","311","","",""
"136749","338312","1","","9999","1 KFC Bowl","64230","531","","",""
"136750","338312","2","","9999","Quantity not specified","90000","531","","",""
"136751","338313","1","","9999","1 cup","10205","162","","",""
"136752","338313","2","","9999","Quantity not specified","90000","162","","",""
"136753","338314","1","","9999","1 cup","10205","162","","",""
"136754","338314","2","","9999","Quantity not specified","90000","162","","",""
"136755","338315","1","","9999","1 cup","10205","252","","",""
"136756","338315","2","","9999","Quantity not specified","90000","252","","",""
"136757","338316","1","","9999","1 cup","10205","252","","",""
"136758","338316","2","","9999","Quantity not specified","90000","252","","",""
"136759","338317","1","","9999","1 cup","10205","252","","",""
"136760","338317","2","","9999","Quantity not specified","90000","252","","",""
"136761","338318","1","","9999","1 cup","10205","252","","",""
"136762","338318","2","","9999","Quantity not specified","90000","252","","",""
"136763","338319","1","","9999","1 cup","10205","252","","",""
"136764","338319","2","","9999","Quantity not specified","90000","252","","",""
"136765","338320","1","","9999","1 cup","10205","252","","",""
"136766","338320","2","","9999","Quantity not specified","90000","252","","",""
"136767","338321","1","","9999","1 cup","10205","252","","",""
"136768","338321","2","","9999","Quantity not specified","90000","252","","",""
"136769","338322","1","","9999","1 cup","10205","252","","",""
"136770","338322","2","","9999","Quantity not specified","90000","252","","",""
"136771","338323","1","","9999","1 cup","10205","252","","",""
"136772","338323","2","","9999","Quantity not specified","90000","252","","",""
"136773","338324","1","","9999","1 cup","10205","252","","",""
"136774","338324","2","","9999","Quantity not specified","90000","252","","",""
"136775","338325","1","","9999","1 cup","10205","247","","",""
"136776","338325","2","","9999","Quantity not specified","90000","247","","",""
"136777","338326","1","","9999","1 cup","10205","247","","",""
"136778","338326","2","","9999","Quantity not specified","90000","247","","",""
"136779","338327","1","","9999","1 cup","10205","162","","",""
"136780","338327","2","","9999","Quantity not specified","90000","202","","",""
"136781","338328","1","","9999","1 cup","10205","162","","",""
"136782","338328","2","","9999","Quantity not specified","90000","202","","",""
"136783","338329","1","","9999","1 cup","10205","224","","",""
"136784","338329","2","","9999","Quantity not specified","90000","280","","",""
"136785","338330","1","","9999","1 cup","10205","224","","",""
"136786","338330","2","","9999","Quantity not specified","90000","280","","",""
"136787","338331","1","","9999","1 cup","10205","224","","",""
"136788","338331","2","","9999","Quantity not specified","90000","280","","",""
"136789","338332","1","","9999","1 cup","10205","224","","",""
"136790","338332","2","","9999","Quantity not specified","90000","280","","",""
"136791","338333","1","","9999","1 cup","10205","224","","",""
"136792","338333","2","","9999","Quantity not specified","90000","280","","",""
"136793","338334","1","","9999","1 cup","10205","224","","",""
"136794","338334","2","","9999","Quantity not specified","90000","280","","",""
"136795","338335","1","","9999","1 cup","10205","220","","",""
"136796","338335","2","","9999","Quantity not specified","90000","220","","",""
"136797","338336","1","","9999","1 cup","10205","244","","",""
"136798","338336","2","","9999","Quantity not specified","90000","305","","",""
"136799","338337","1","","9999","1 cup","10205","244","","",""
"136800","338337","2","","9999","Quantity not specified","90000","305","","",""
"136801","338338","1","","9999","1 cup","10205","162","","",""
"136802","338338","2","","9999","Quantity not specified","90000","202","","",""
"136803","338339","1","","9999","1 cup","10205","162","","",""
"136804","338339","2","","9999","Quantity not specified","90000","202","","",""
"136805","338340","1","","9999","1 cup","10205","252","","",""
"136806","338340","2","","9999","Quantity not specified","90000","315","","",""
"136807","338341","1","","9999","1 cup","10205","252","","",""
"136808","338341","2","","9999","Quantity not specified","90000","315","","",""
"136809","338342","1","","9999","1 KFC Bowl","64230","384","","",""
"136810","338342","2","","9999","Quantity not specified","90000","480","","",""
"136811","338343","1","","9999","1 cup","10205","217","","",""
"136812","338343","2","","9999","Quantity not specified","90000","217","","",""
"136813","338343","3","","9999","1 Jack-in-the-Box Bowl","64473","499","","",""
"136814","338344","1","","9999","1 cup","10205","217","","",""
"136815","338344","2","","9999","Quantity not specified","90000","217","","",""
"136816","338345","1","","9999","1 cup","10205","252","","",""
"136817","338345","2","","9999","Quantity not specified","90000","315","","",""
"136818","338346","1","","9999","1 cup","10205","252","","",""
"136819","338346","2","","9999","Quantity not specified","90000","315","","",""
"136820","338347","1","","9999","1 cup","10205","249","","",""
"136821","338347","2","","9999","Quantity not specified","90000","311","","",""
"136822","338348","1","","9999","1 cup","10205","249","","",""
"136823","338348","2","","9999","Quantity not specified","90000","311","","",""
"136824","338349","1","","9999","1 cup","10205","249","","",""
"136825","338349","2","","9999","Quantity not specified","90000","311","","",""
"136826","338350","1","","9999","1 cup","10205","249","","",""
"136827","338350","2","","9999","Quantity not specified","90000","311","","",""
"136828","338351","1","","9999","1 pie (8 oz, frozen, 4""-5"" dia)","61663","227","","",""
"136829","338351","2","","9999","1 pie (16 oz, frozen, Hungry Man)","61661","454","","",""
"136830","338351","3","","9999","1 cubic inch","51000","10","","",""
"136831","338351","4","","9999","1 pie (8"" dia)","61664","417","","",""
"136832","338351","5","","9999","1 pie (9"" dia)","61665","637","","",""
"136833","338351","6","","9999","1 cup","10205","252","","",""
"136834","338351","7","","9999","Quantity not specified","90000","252","","",""
"136835","338351","8","","9999","1 pie, NFS","63398","227","","",""
"136836","338352","1","","9999","1 cup","10205","162","","",""
"136837","338352","2","","9999","Quantity not specified","90000","162","","",""
"136838","338353","1","","9999","1 cup","10205","162","","",""
"136839","338353","2","","9999","Quantity not specified","90000","162","","",""
"136840","338354","1","","9999","1 cup","10205","244","","",""
"136841","338354","2","","9999","Quantity not specified","90000","244","","",""
"136842","338355","1","","9999","1 cup","10205","244","","",""
"136843","338355","2","","9999","Quantity not specified","90000","244","","",""
"136844","338356","1","","9999","1 cup","10205","249","","",""
"136845","338356","2","","9999","Quantity not specified","90000","249","","",""
"136846","338357","1","","9999","1 cup","10205","249","","",""
"136847","338357","2","","9999","Quantity not specified","90000","249","","",""
"136848","338358","1","","9999","1 cup, boneless","10025","223","","",""
"136849","338358","2","","9999","1 cup (yield after bone removed)","10221","196","","",""
"136850","338358","3","","9999","Quantity not specified","90000","223","","",""
"136851","338358","4","","9999","1 cup, NFS","10010","223","","",""
"136852","338359","1","","9999","1 cup","10205","240","","",""
"136853","338359","2","","9999","Quantity not specified","90000","300","","",""
"136854","338360","1","","9999","1 cup","10205","252","","",""
"136855","338360","2","","9999","Quantity not specified","90000","126","","",""
"136856","338361","1","","9999","1 cup","10205","220","","",""
"136857","338361","2","","9999","Quantity not specified","90000","220","","",""
"136858","338362","1","","9999","1 cup","10205","243","","",""
"136859","338362","2","","9999","Quantity not specified","90000","304","","",""
"136860","338363","1","","9999","1 pie","61659","769","","",""
"136861","338363","2","","9999","1 piece (1/6 of pie)","61701","128","","",""
"136862","338363","3","","9999","1 cubic inch","51000","10","","",""
"136863","338363","4","","9999","1 cup","10205","252","","",""
"136864","338363","5","","9999","Quantity not specified","90000","128","","",""
"136865","338364","1","","9999","1 cup","10205","224","","",""
"136866","338364","2","","9999","Quantity not specified","90000","280","","",""
"136867","338365","1","","9999","1 cup","10205","244","","",""
"136868","338365","2","","9999","Quantity not specified","90000","305","","",""
"136869","338366","1","","9999","1 cup","10205","244","","",""
"136870","338366","2","","9999","Quantity not specified","90000","305","","",""
"136871","338367","1","","9999","1 cup","10205","227","","",""
"136872","338367","2","","9999","Quantity not specified","90000","114","","",""
"136873","338368","1","","9999","1 pie","61659","656","","",""
"136874","338368","2","","9999","1 piece (1/6 of pie)","61701","109","","",""
"136875","338368","3","","9999","1 cubic inch","51000","10","","",""
"136876","338368","4","","9999","Quantity not specified","90000","109","","",""
"136877","338369","1","","9999","1 cup","10205","252","","",""
"136878","338369","2","","9999","Quantity not specified","90000","126","","",""
"136879","338370","1","","9999","1 cup","10205","224","","",""
"136880","338370","2","","9999","Quantity not specified","90000","280","","",""
"136881","338371","1","","9999","1 cup","10205","173","","",""
"136882","338371","2","","9999","Quantity not specified","90000","86","","",""
"136883","338372","1","","9999","1 serving (1 cup salad and 1 slice toast)","61891","170","","",""
"136884","338372","2","","9999","Quantity not specified","90000","170","","",""
"136885","338373","1","","9999","1 cup","10205","200","","",""
"136886","338373","2","","9999","Quantity not specified","90000","100","","",""
"136887","338374","1","","9999","1 cup","10205","175","","",""
"136888","338374","2","","9999","Quantity not specified","90000","88","","",""
"136889","338375","1","","9999","1 cup","10205","150","","",""
"136890","338375","2","","9999","Quantity not specified","90000","74","","",""
"136891","338376","1","","9999","1 cup","10205","252","","",""
"136892","338376","2","","9999","Quantity not specified","90000","189","","",""
"136893","338377","1","","9999","1 cup","10205","249","","",""
"136894","338377","2","","9999","Quantity not specified","90000","187","","",""
"136895","338378","1","","9999","1 pie","61659","715","","",""
"136896","338378","2","","9999","1 piece (1/6 of pie)","61701","119","","",""
"136897","338378","3","","9999","1 cubic inch","51000","10","","",""
"136898","338378","4","","9999","Quantity not specified","90000","119","","",""
"136899","338379","1","","9999","1 cup","10205","220","","",""
"136900","338379","2","","9999","Quantity not specified","90000","220","","",""
"136901","338380","1","","9999","1 cup","10205","240","","",""
"136902","338380","2","","9999","Quantity not specified","90000","300","","",""
"136903","338381","1","","9999","1 cup","10205","243","","",""
"136904","338381","2","","9999","Quantity not specified","90000","182","","",""
"136905","338382","1","","9999","1 cup","10205","220","","",""
"136906","338382","2","","9999","Quantity not specified","90000","220","","",""
"136907","338383","1","","9999","1 cup","10205","165","","",""
"136908","338383","2","","9999","Quantity not specified","90000","124","","",""
"136909","338384","1","","9999","1 cup","10205","280","","",""
"136910","338384","2","","9999","Quantity not specified","90000","210","","",""
"136911","338385","1","","9999","1 cup","10205","244","","",""
"136912","338385","2","","9999","Quantity not specified","90000","305","","",""
"136913","338386","1","","9999","1 cup","10205","244","","",""
